folio,text in tag,before,after
tl_p075r_preTEI,ounce,"['ounce', 'of', 'verdigris', '&', 'one', 'ounce', 'of', 'copperas', '&', 'one']","['of', 'solle', 'then', 'put', 'them', 'together', 'in', 'a', 'glass', 'vial']"
tl_p075v_preTEI,half-septiers,"['One', 'needs', 'to', 'take', 'three']","['of', 'iron', 'filings', 'xviii', 's', 'deniers', 'worth', 'of', 'glass', 'alum']"
tl_p075v_preTEI,quart,"['copperas', 'six', 'deniers', 'worth', 'of', 'verdigris', 'am', 'pitch', '&', 'a']","['of', 'cuyr', 'currier', 's', 'water', 'and', 'if', 'you', 'cannot', 'find']"
tl_p075v_preTEI,shell,"['One', 'needs', 'to', 'take', 'a']","['of', 'gold', 'and', 'before', 'you', 'want', 'to', 'work', 'with', 'it']"
tl_p076r_preTEI,quart,"['One', 'needs', 'to', 'take', 'one']","['of', 'white', 'vinegar', '&', 'one', 'ounce', 'of', 'green', '&', 'one']"
tl_p076r_preTEI,ounce,"['needs', 'to', 'take', 'one', 'quart', 'of', 'white', 'vinegar', '&', 'one']","['of', 'green', '&', 'one', 'ounce', 'of', 'glass', 'alum', 'all', 'mixed']"
tl_p076r_preTEI,ounce,"['of', 'white', 'vinegar', '&', 'one', 'ounce', 'of', 'green', '&', 'one']","['of', 'glass', 'alum', 'all', 'mixed', 'together', 'and', 'you', 'will', 'put']"
tl_p076r_preTEI,quart,"['Take', 'one']","['of', 'old', 'urine', 'and', 'three', 'ounces', 'of', 'madder', '&', 'one']"
tl_p076r_preTEI,ounces,"['Take', 'one', 'quart', 'of', 'old', 'urine', 'and', 'three']","['of', 'madder', '&', 'one', 'ounce', 'of', 'glass', 'alum', 'and', 'you']"
tl_p076r_preTEI,ounce,"['Take', 'one', 'quart', 'of', 'old', 'urine', 'and', 'three']","['s', 'of', 'madder', '&', 'one', 'ounce', 'of', 'glass', 'alum', 'and']"
tl_p076r_preTEI,quart,"['Take', 'one']","['of', 'urine', 'as', 'above', 'and', 'one', 'ounce', 'of', 'alum', '&']"
tl_p076r_preTEI,ounce,"['Take', 'one', 'quart', 'of', 'urine', 'as', 'above', 'and', 'one']","['of', 'alum', '&', 'two', 'drams', 'of', 'sal', 'ammoniac', '&', 'half']"
tl_p076r_preTEI,drams,"['urine', 'as', 'above', 'and', 'one', 'ounce', 'of', 'alum', '&', 'two']","['of', 'sal', 'ammoniac', '&', 'half', 'an', 'ounce', 'of', 'pastel', 'woad']"
tl_p076r_preTEI,half an ounce,"['ounce', 'of', 'alum', '&', 'two', 'drams', 'of', 'sal', 'ammoniac', '&']","['of', 'pastel', 'woad', 'flowers', 'the', 'whole', 'made', 'into', 'powder', 'and']"
tl_p076r_preTEI,quart,"['Take', 'one']","['of', 'urine', '&', 'one', 'ounce', 'of', 'alum', '&', 'two', 'drams']"
tl_p076r_preTEI,ounce,"['Take', 'one', 'quart', 'of', 'urine', '&', 'one']","['of', 'alum', '&', 'two', 'drams', 'of', 'sal', 'ammoniac', '&', 'one']"
tl_p076r_preTEI,drams,"['quart', 'of', 'urine', '&', 'one', 'ounce', 'of', 'alum', '&', 'two']","['of', 'sal', 'ammoniac', '&', 'one', 'of', 'lake', '&', 'do', 'as']"
tl_p076r_preTEI,ounces,"['Take', 'urine', 'as', 'above', 'and', 'two']","['of', 'guesdre', 'woad', '&', 'one', 'ounce', 'of', 'fustet', 'and', 'two']"
tl_p076r_preTEI,ounce,"['Take', 'urine', 'as', 'above', 'and', 'two']","['s', 'of', 'guesdre', 'woad', '&', 'one', 'ounce', 'of', 'fustet', 'and']"
tl_p076r_preTEI,ounces,"['of', 'guesdre', 'woad', '&', 'one', 'ounce', 'of', 'fustet', 'and', 'two']","['drams', 'of', 'sal', 'ammoniac', '&', 'do', 'as', 'above']"
tl_p076r_preTEI,drams,"['guesdre', 'woad', '&', 'one', 'ounce', 'of', 'fustet', 'and', 'two', 'ounces']","['of', 'sal', 'ammoniac', '&', 'do', 'as', 'above']"
tl_p076v_preTEI,ounces,"['then', 'wash', 'it', 'again', 'with', 'white', 'wine', 'and', 'take', 'three']","['terra', 'merita', '&', 'a', 'chopin', 'of', 'white', 'wine', 'and', 'boil']"
tl_p076v_preTEI,chopin,"['white', 'wine', 'and', 'take', 'three', 'ounces', 'terra', 'merita', '&', 'a']","['of', 'white', 'wine', 'and', 'boil', 'the', 'substances', 'the', 'space', 'of']"
tl_p076v_preTEI,space of ,"['a', 'chopin', 'of', 'white', 'wine', 'and', 'boil', 'the', 'substances', 'the']","['half', 'an', 'hour', '&', 'put', 'down', 'your', 'colors', 'on', 'your']"
tl_p077r_preTEI,ounces,"['First', 'you', 'will', 'take', 'five']","['of', 'eau-de-vie', 'and', 'one', 'ounce', 'of', 'benzoin', 'pestled', 'between', 'two']"
tl_p077r_preTEI,ounce,"['First', 'you', 'will', 'take', 'five']","['s', 'of', 'eau-de-vie', 'and', 'one', 'ounce', 'of', 'benzoin', 'pestled', 'between']"
tl_p077v_preTEI,ounces,"['a', 'half', 'of', 'these', 'two', 'namely', 'two', '&', 'a', 'half']","['Next', 'take', 'the', 'said', 'benzoin', 'just', 'as', 'coarsely', 'pestled', 'and']"
tl_p077v_preTEI,ounces,"['Take', 'two']","['of', 'linseed', 'oil', '&', 'two', 'ounces', 'of', 'petrolle', 'oil', 'and']"
tl_p077v_preTEI,ounces,"['Take', 'two', 'ounces', 'of', 'linseed', 'oil', '&', 'two']","['of', 'petrolle', 'oil', 'and', 'two', 'ounces', 'of', 'mastic', 'the', 'whitest']"
tl_p077v_preTEI,ounces,"['linseed', 'oil', '&', 'two', 'ounces', 'of', 'petrolle', 'oil', 'and', 'two']","['of', 'mastic', 'the', 'whitest', 'you', 'can', 'find', 'and', 'of', 'glass']"
tl_p077v_preTEI,ounce,"['Take', 'one']","['of', 'spike', 'lavender', 'oil', '&', 'of', 'sang', 'de', 'raiey', 'da']"
tl_p078r_preTEI,ounce,"['Take', 'one']","['of', 'spike', 'lavender', 'oil', '&', 'heat', 'it', 'over', 'charcoals', '&']"
tl_p078r_preTEI,half ounce,"['oil', '&', 'heat', 'it', 'over', 'charcoals', '&', 'then', 'take', 'a']","['of', 'sang', 'dea', 'Raiec', '&', 'grind', 'it', 'coarsely', 'and', 'then']"
tl_p078v_preTEI,twice as much,"['Take', 'glass', 'alum', '&', 'antimony', 'but', 'one', 'needs']","['glass', 'alum', 'as', 'antimony', 'and', 'pestle', 'the', 'whole', 'together', 'in']"
tl_p079r_preTEI,ounces,"['Take', 'six']","['of', 'calcined', 'tin', '&', 'as', 'much', 'of', 'natural', 'sulfur', '&']"
tl_p079r_preTEI,ounces,"['calcined', 'tin', '&', 'as', 'much', 'of', 'natural', 'sulfur', '&', 'six']","['of', 'sal', 'ammoniac', 'and', 'put', 'the', 'tin', 'to', 'melt', 'in']"
tl_p079v_preTEI,half,"['other', 'vapor', 'will', 'be', 'able', 'to', 'harm', 'you', 'Or', 'put']","['a', 'pig', 's', 'bladder', 'in', 'front', 'of', 'the', 'face']"
tl_p079v_preTEI,lb,"['make', 'plate', 'which', 'is', 'composed', 'of', '9', 'or', 'ten', 'ten']","['of', 'fine', 'lead', 'for', 'one', 'quintal', 'of', 'tin']"
tl_p079v_preTEI,quintal,"['9', 'or', 'ten', 'ten', 'lb', 'of', 'fine', 'lead', 'for', 'one']","['of', 'tin']"
tl_p080r_preTEI,lb,"['fine', 'substance', '&', 'fine', 'copper', 'which', 'is', 'capable', 'of', 'fifty']","['of', 'powder', 'in', 'the', 'shape', 'of', 'a', 'reinforced', 'firkin', 'and']"
tl_p080r_preTEI,twice as long as the ascending ,"['nonetheless', 'that', 'the', 'length', 'of', 'the', 'descending', 'pipe', 'should', 'be']","['pipe', 'This', 'cornet', 'folded', 'back', 'on', 'itself', 'also', 'shows', 'you']"
tl_p080r_preTEI,as long as,"['that', 'the', 'length', 'of', 'the', 'descending', 'pipe', 'should', 'be', 'twice']","['the', 'ascending', 'pipe', 'This', 'cornet', 'folded', 'back', 'on', 'itself', 'also']"
tl_p082r_preTEI,distances as small as those of the smallcogwheels,"['for', 'there', 'is', 'none', 'so', 'fine', 'that', 'it', 'can', 'compass']","['But', 'they', 'make', 'a', 'platform', '(as', 'they', 'call', 'it)', 'of']"
tl_p082r_preTEI,equal distances,"['divided', 'into', 'several', 'circles', '&', 'each', 'circle', 'is', 'divided', 'dinto']","['marked', 'by', 'a', 'point', 'and', 'each', 'circle', 'has', 'a', 'certain']"
tl_p082r_preTEI,third part into as manydistances as is necessary with regard to the total division of thecircle,"['they', 'divide', 'the', 'circle', 'into', 'three', '&', 'then', 'divide', 'this']","['&', 'make', 'in', 'this', 'manner', 'their', 'division', '&', 'distribution', 'of']"
tl_p082v_preTEI,half,"['short', 'for', 'it', 'demonstrates', 'that', 'it', 'is', 'soft', 'It', 'is']","['fine', 'latten', '&', 'half', 'red', 'copper', 'This', 'long', 'grain', 'is']"
tl_p082v_preTEI,half,"['that', 'it', 'is', 'soft', 'It', 'is', 'half', 'fine', 'latten', '&']","['red', 'copper', 'This', 'long', 'grain', 'is', 'called', 'long', 'stalk']"
tl_p083r_preTEI,lb,"['&', 'render', 'it', 'as', 'if', 'impalpable', 'And', 'd', 'with', 'one']","['of', 'alabaster', 'one', 'needs', 'one', '℥', 'of', 'sal', 'ammoniac', 'Mix']"
tl_p083r_preTEI,℥,"['And', 'd', 'with', 'one', 'lb', 'of', 'alabaster', 'one', 'needs', 'one']","['of', 'sal', 'ammoniac', 'Mix', 'well', '&', 'incorporate', 'everything', 'together', 'then']"
tl_p085v_preTEI,thickness of acoin of forty ,"['relief', '&', 'on', 'the', 'other', 'in', 'hollow', '&', 'of', 'the']","['sous', 'I', 'cast', 'very', 'hot']"
tl_p086v_preTEI,thicknesses of,"['is', 'really', 'thin', 'put', 'a', 'card', 'or', 'two', 'or', 'three']","['paper', 'underneath', 'when', 'you', 'want', 'to', 'mold', 'it', 'In', 'this']"
tl_p086v_preTEI,half,"['than', 'fine', 'latten', 'But', 'I', 'think', 'that', 'it', 'is', 'better']","['copper', '&', 'half', 'latten', 'which', 'have', 'been', 'used', '&', 'have']"
tl_p086v_preTEI,half,"['But', 'I', 'think', 'that', 'it', 'is', 'better', 'half', 'copper', '&']","['latten', 'which', 'have', 'been', 'used', '&', 'have', 'been', 'in', 'very']"
tl_p086v_preTEI,half,"['&', 'other', 'similar', 'things', 'I', 'have', 'seen', 'this', 'mixture', 'of']","['and', 'half', 'come', 'out', 'well']"
tl_p086v_preTEI,half,"['similar', 'things', 'I', 'have', 'seen', 'this', 'mixture', 'of', 'half', 'and']","['come', 'out', 'well']"
tl_p089r_preTEI,as muchof one as the other,"['on', 'porphyry', 'as', 'much', 'as', 'I', 'could', 'Then', 'I', 'mixed']","['&', 'reworked', 'them', 'on', 'porphyry', 'Next', 'I', 'moistened', 'it', 'in']"
tl_p089v_preTEI,℥,"['beautiful', 'release', '&', 'once', 'mixed', 'with', 'alabaster', 'pulverized', 'similarly', 'ii']","['per', 'lb', 'of', 'alabaster', 'makes', 'it', 'release', 'well', 'It', 'suffices']"
tl_p089v_preTEI,lb,"['&', 'once', 'mixed', 'with', 'alabaster', 'pulverized', 'similarly', 'ii', '℥', 'per']","['of', 'alabaster', 'makes', 'it', 'release', 'well', 'It', 'suffices', 'to', 'moisten']"
tl_p089v_preTEI,℥,"['molding', 'en', 'noyau', 'It', 'is', 'better', 'to', 'put', 'in', '4']","['of', 'sal', 'ammoniac', 'per', 'lb', 'and', 'moisten', 'it', 'in', 'a']"
tl_p089v_preTEI,lb,"['better', 'to', 'put', 'in', '4', '℥', 'of', 'sal', 'ammoniac', 'per']","['and', 'moisten', 'it', 'in', 'a', 'humid', 'place', 'for', 'two', 'or']"
tl_p091v_preTEI,proportion,"['is', 'too', 'hot', 'it', 'turns', 'the', 'bone', 'very', 'red', 'The']","['of', 'lead', '&', 'tin', 'is', 'as', 'much', 'of', 'one', 'as']"
tl_p092r_preTEI,℥,['One'],"['of', 'part', 'soft', 'tin', 'one', 'part', 'fine', 'lead', 'one', 'part']"
tl_p092r_preTEI,part,"['One', '℥', 'of']","['soft', 'tin', 'one', 'part', 'fine', 'lead', 'one', 'part', 'looking-glass', 'tin']"
tl_p092r_preTEI,part,"['One', '℥', 'of', 'part', 'soft', 'tin', 'one']","['fine', 'lead', 'one', 'part', 'looking-glass', 'tin', '&', 'one', 'part', 'fixed']"
tl_p092r_preTEI,part,"['℥', 'of', 'part', 'soft', 'tin', 'one', 'part', 'fine', 'lead', 'one']","['looking-glass', 'tin', '&', 'one', 'part', 'fixed', 'quicksilver', 'makes', 'an', 'alloy']"
tl_p092r_preTEI,part,"['one', 'part', 'fine', 'lead', 'one', 'part', 'looking-glass', 'tin', '&', 'one']","['fixed', 'quicksilver', 'makes', 'an', 'alloy', '&', 'a', 'solder', 'so', 'easy']"
tl_p092r_preTEI,Half,[],"['founder', 's', 'earth', 'which', 'founders', 'use', '&', 'half', 'clay', 'earth']"
tl_p092r_preTEI,half,"['Half', 'founder', 's', 'earth', 'which', 'founders', 'use', '&']","['clay', 'earth', 'g', 'renders', 'very', 'neatly']"
tl_p092v_preTEI,℥,"['in', 'a', 'rather', 'large', 'iron', 'pot', 'putting', 'in', 'for', 'an']","['of', '☿', 'ii', '℥', 'of', 'verdet', 'of', 'and', 'vitriol', 'of']"
tl_p092v_preTEI,℥,"['iron', 'pot', 'putting', 'in', 'for', 'an', '℥', 'of', '☿', 'ii']","['of', 'verdet', 'of', 'and', 'vitriol', 'of', 'saltpeter', 'ana', 'with', 'sufficient']"
tl_p092v_preTEI,℥,"['Or', 'else', 'melt', '4']","['of', 'tin', '&', 'as', 'it', 'cools', 'purify', 'it', 'of', 'its']"
tl_p092v_preTEI,℥,"['make', 'a', 'hole', 'in', 'it', '&', 'put', 'in', 'this', 'i']","['of', '☿', '&', 'it', 'will', 'come', 'out', 'like', 'tin', 'if']"
tl_p092v_preTEI,as much ofone as the other,"['mercury', 'with', 'the', 'smell', 'of', 'tin', 'looking-glass', 'tin', 'fine', 'lead']","['makes', 'a', 'substance', 'that', 'melts', 'very', 'promptly', 'but', 'is', 'breakable']"
tl_p094r_preTEI,dozen,"['skin', 'costs', 'fifty', 'or', 'lx', 'sous', '&', '4', 'or', 'five']","['grips', 'are', 'made', 'from', 'it', 'This', 'kind', 'gives', 'a', 'good']"
tl_p095r_preTEI,dozen,"['The', 'furbisher', 'buys', 'his', 'blades', 'by', 'the']","['which', 'are', 'not', 'fully', 'drawn', 'by', 'the', 'tang', 'because', 'he']"
tl_p095r_preTEI,drop,"['the', 'sword', 'powell', 'with', 'the', 'emery', 'and', 'give', 'it', 'a']","['or', 'two', 'of', 'oil', 'which', 'they', 'spread', 'with', 'the', 'finger']"
tl_p095v_preTEI,dozen,"['The', 'end', 'is', 'bought', 'ready-made', 'by', 'the']","['which', 'costs', 'six', 'sous', 'for', 'the', 'small', 'ones', 'but', 'for']"
tl_p095v_preTEI,dozens,"['The', 'furbishers', 'buy', 'them', 'by']","['the', 'dozen', 'of', 'plain', 'ones', 'commonly', 'costs', 'x', 'lb', 'The']"
tl_p095v_preTEI,dozen,"['The', 'furbishers', 'buy', 'them', 'by']","['s', 'the', 'dozen', 'of', 'plain', 'ones', 'commonly', 'costs', 'x', 'lb']"
tl_p096r_preTEI,half a,"['with', 'a', 'small', 'narrow', 'plane', 'one', 'hollows', '&', 'scrapes', 'it']","['foot', 'toward', 'the', 'end', 'of', 'the', 'talan', 'and', 'the', 'shorter']"
tl_p096r_preTEI,a ,"['&', 'flesh', '&', 'then', 'they', 'rub', 'the', 'stitching', 'thoroughly', 'with']","['piece', 'of', 'boxwood', 'to', 'cover', '&', 'even', 'it', 'From', 'a']"
tl_p097v_preTEI,℥,"['Some', 'take', '2']","['of', 'mastic', 'a', 'half', '℥', 'of', 'turpentine', '&', 'a', 'half']"
tl_p097v_preTEI,half ℥,"['Some', 'take', '2', '℥', 'of', 'mastic', 'a']","['of', 'turpentine', '&', 'a', 'half', '℥', 'of', 'turpentine', 'oil', '&']"
tl_p097v_preTEI,half ℥,"['℥', 'of', 'mastic', 'a', 'half', '℥', 'of', 'turpentine', '&', 'a']","['of', 'turpentine', 'oil', '&', 'eau-de-vie', 'a', 'little', 'at', 'your', 'discretion']"
tl_p097v_preTEI,one-third,"['subtly', 'ground', 'mastic', '&', 'passed', 'through', 'a', 'sieve', 'l', 'around']","['of', 'the', 'oil', 'and', 'let', 'reheat', 'until', 'it', 'is', 'melted']"
tl_p098r_preTEI,length,"['stretch', 'the', 'cord', 'very', 'close', 'and', 'hit', 'on', 'the', 'entire']","['of', 'the', 'cord', 'as', 'with', 'the', 'back', 'of', 'a', 'pruning']"
tl_p099v_preTEI,ounces,"['Some', 'make', 'the', 'one', 'of', 'mastic', 'with', 'two']","['of', 'mastic', 'and', 'one', 'of', 'clear', '&', 'white', 'turpentine', 'oil']"
tl_p100r_preTEI,asmuch of the ,"['that', 'which', 'will', 'remain', 'from', 'the', 'vapor', 'mix', 'it', 'with']","['white', 'calcined', 'pebbles', 'It', 'is', 'true', 'that', 'in', 'the', 'little']"
tl_p100v_preTEI,℥,"['&', 'extinguish', 'them', 'in', 'water', 'or', 'vinegar', 'Next', 'take', 'a']","['of', 'them', 'and', 'pestle', 'them', 'in', 'a', 'totally', 'pure', 'copper']"
tl_p100v_preTEI,℥,"['enough', 'for', 'giving', 'them', 'greenness', 'At', 'that', 'time', 'on', 'your']","['of', 'pebbles', 'put', 'in', 'three', '℥', 'of', 'good', 'minium', 'not']"
tl_p100v_preTEI,℥,"['that', 'time', 'on', 'your', '℥', 'of', 'pebbles', 'put', 'in', 'three']","['of', 'good', 'minium', 'not', 'adulterated', 'by', 'brick', '&', 'anything', 'else']"
tl_p100v_preTEI,℥,"['And', 'on', 'all', 'of', 'this', 'put', 'in', 'a', 'gros', 'for']","['of', 'sel', 'de', 'verre;', '&', 'some', '&', 'the', 'common', 'people']"
tl_p100v_preTEI,℥,"['A', 'gros', 'of', 'salt', 'on', 'the', 'four']","['of', 'pebbles', '&', 'minium', 'When', 'one', 'says', 'for', '℥', 'this']"
tl_p100v_preTEI,℥,"['four', '℥', 'of', 'pebbles', '&', 'minium', 'When', 'one', 'says', 'for']","['this', 'is', 'to', 'be', 'understood:', 'on', 'one', '℥', 'of', 'the']"
tl_p100v_preTEI,℥,"['says', 'for', '℥', 'this', 'is', 'to', 'be', 'understood:', 'on', 'one']","['of', 'the', 'body', '&', 'not', 'Emerald', 'of', 'the', 'salts', '&']"
tl_p100v_preTEI,by two ,"['Raise', 'your', 'furnace']","['tiles', 'all', 'around', 'because', 'one', 'needs', 'more', 'heat', 'for', 'making']"
tl_p100v_preTEI,℥,"['heat', 'for', 'making', 'rubies', 'than', 'for', 'emeralds', 'And', 'take', 'one']","['of', 'white', 'calcined', 'pebbles', 'and', 'put', 'it', 'in', 'a', 'mortar']"
tl_p100v_preTEI,grain,"['coarsely', 'with', 'the', 'pestle', 'of', 'the', 'same', 'mix', 'in', 'a']","['the', 'weight', 'of', 'a', 'grain', 'of', 'gold', 'leaf', 'of', 'what']"
tl_p100v_preTEI,weight of agrain,"['the', 'pestle', 'of', 'the', 'same', 'mix', 'in', 'a', 'grain', 'the']","['of', 'gold', 'leaf', 'of', 'what', 'the', 'painters', 'gild', '&', 'grind']"
tl_p101r_preTEI,℥,"['again', 'very', 'well', 'then', 'add', 'in', 'iii']","['of', 'minium', '&', 'pestle', 'well', 'again', 'all', 'together', '&', 'put']"
tl_p101r_preTEI,grains of,"['a', 'yellow', 'mass', 'as', 'is', 'vitrified', 'minium', 'alone', '&', 'some']","['gold', 'in', 'a', 'mass', 'at', 'the', 'bottom', 'Try', 'cemented', 'gold']"
tl_p101r_preTEI,dose,"['The', 'same']","['is', 'observed', 'for', 'all', 'gemstones', 'namely', 'one', 'weight', 'of', 'calcined']"
tl_p101r_preTEI,one weight of ,"['same', 'dose', 'is', 'observed', 'for', 'all', 'gemst', 'one', 's', 'namely']","['calcined', 'pebbles', 'on', 'three', 'of', 'minium', 'pestling', 'all', 'separately', 'in']"
tl_p101r_preTEI,as much,"['it', 'very', 'finely', 'then', 'put', 'it', 'in', 'a', 'crucible', 'on']","['saltpeter', '&', 'let', 'it', 'boil', '&', 'mix', 'them', 'together', 'until']"
tl_p101v_preTEI,one part of ,"['I', 'melted']","['pumice', 'st', 'one', 'calcined', '&', 'pulverized', '&', 'tr', 'with', 'three']"
tl_p102r_preTEI,lb,"['7', 'retorts', '2']","['of', '☿', 'One', 'measure', 'of', 'coarse', 'salt', '6', 'terrines', 'without']"
tl_p102r_preTEI,pots,"['of', 'coarse', 'salt', '6', 'terrines', 'without', 'lead', '2', 'large', 'unleaded']","['for', 'calcining', '2', 'alembics', 'for', 'distilling', 'vinegar', '4', 'pots', 'of']"
tl_p102r_preTEI,lb,"['4', 'pots', 'of', 'good', 'vinegar', '3', 'or', '4', 'lamps', '2']","['of', 'cotton', 'One', 'pair', 'of', 'small', 'scissors']"
tl_p102r_preTEI,square,"['A', 'coffer', 'with', 'a', 'stone', 'ten']","['thumbs', 'in', 'size', 'and', 'one', 'foot', 'thick', 'pierced', 'in', 'the']"
tl_p102r_preTEI,lb & a half,['One'],"['of', 'vitriol', 'As', 'much', 'saltpeter', 'As', 'much', 'rock', 'alum']"
tl_p102r_preTEI,small ,"['a', 'pear', 'or', 'round', 'pyramid', 'of', 'the', 'thickness', 'of', 'a']","['knife', 'back', 'round', 'on', 'the', 'bottom', 'without', 'bending', 'like', 'vials']"
tl_p102v_preTEI,infusions,"['very', 'same', 'substance', 'of', 'wine', 'put', 'in', 'seven', 'or', 'eight']","['of', 'new', 'flowers', 'Next', 'leave', 'the', 'last', 'infusion', 'in', 'the']"
tl_p102v_preTEI,infusion,"['very', 'same', 'substance', 'of', 'wine', 'put', 'in', 'seven', 'or', 'eight']","['s', 'of', 'new', 'flowers', 'Next', 'leave', 'the', 'last', 'infusion', 'in']"
tl_p102v_preTEI,℥,"['Next', 'distil', 'it', 'through', 'an', 'alembic', 'Ap', 'and', 'take', 'ii']","['of', 'this', 'water', 'in', 'two', 'or', 'three', 'spoonfuls', 'of', 'white']"
tl_p102v_preTEI,spoonfuls,"['take', 'ii', '℥', 'of', 'this', 'water', 'in', 'two', 'or', 'three']","['of', 'white', 'wine', 'but', 'this', 'is', 'for', 'the', 'elderly', 'Paul']"
tl_p103r_preTEI,quarter,"['&', 'simmer', 'but', 'once', 'it', 'is', 'hot', 'put', 'in', 'a']","['as', 'much', 'of', 'the', 'newest', 'wax', 'you', 'can', 'Once', 'melted']"
tl_p103r_preTEI,paternoster,"['as', 'long', 'as', 'it', 'takes', 'you', 'to', 'say', 'one', '9']","['and', 'as', 'you', 'say', 'them', 'wash', 'this', 'composition', 'with', 'holy']"
tl_p103r_preTEI,paternoster,"['stirring', 'all', 'the', 'while', 'Having', 'said', 'the', 's', 'first', '9']","['pour', 'out', 'the', 'first', 'water', '&', 'put', 'in', 'new', 'one']"
tl_p103r_preTEI,paternoster,"['composition', 'for', 'the', 'time', 'it', 'takes', 'you', 'to', 'say', '8']","['and', 'the', '3rd', 'time', 'for', 'as', 'long', 'as', '7', '&']"
tl_p103v_preTEI,thickness of a,"['sand', 'with', 'which', 'one', 'first', 'covers', 'the', 'medal', 'to', 'the']",['teston']
tl_p104r_preTEI,℥,['One'],"['of', 'verdet', 'ii', '℥', 'of', 'coarse', 'salt', '&', 'a', 'little']"
tl_p104r_preTEI,℥,"['One', '℥', 'of', 'verdet', 'ii']","['of', 'coarse', 'salt', '&', 'a', 'little', 'sublimate', 'or', 'else', 'grind']"
tl_p104r_preTEI,twice as much,"['take', 'a', 'liard', 's', 'worth', 'of', 'verdet', '&', 'put', 'in']","['coarse', 'salt', '&', 'about', 'four', 'grains', 'of', 'sal', 'ammoniac', '&']"
tl_p104r_preTEI,grains,"['put', 'in', 'twice', 'as', 'much', 'coarse', 'salt', '&', 'about', 'four']","['of', 'sal', 'ammoniac', '&', 'six', 'grains', 'of', 'sublimate', '&', 'the']"
tl_p104r_preTEI,grains,"['salt', '&', 'about', 'four', 'grains', 'of', 'sal', 'ammoniac', '&', 'six']","['of', 'sublimate', '&', 'the', 'water', 'ought', 'not', 'to', 'be', 'hot']"
tl_p104r_preTEI,as much of one as ofthe other,"['Sulfur', '&', 'small', 'gravel']","['&', 'the', 'third', 'part', 'of', 'soufr', 'salt', '&', 'as', 'much']"
tl_p104r_preTEI,third part,"['as', 'much', 'of', 'one', 'as', 'of', 'the', 'other', '&', 'the']","['of', 'soufr', 'salt', '&', 'as', 'much', 'terra', 'merita', 'as', 'sulfur']"
tl_p104v_preTEI,Half an ℥,[],"['of', 'stavesacre', 'for', 'common', 'dogs', '&', 'one', '℥', 'for', 'big']"
tl_p104v_preTEI,℥,"['Half', 'an']","['of', 'stavesacre', 'for', 'common', 'dogs', '&', 'one', '℥', 'for', 'big']"
tl_p104v_preTEI,quarteron,"['powder', 'beaten', 'with', 'two', 'egg', 'of', 'oil', 'whites', '&', 'one']","['of', 'oil', 'Make', 'them', 'drink', 'on', 'an', 'empty', 'stomach', 'having']"
tl_p105v_preTEI,paces,"['in', 'order', 'that', 'it', 'wiggles', 'And', 'at', 'five', 'or', 'six']","['from', 'the', 'hedge', 'where', 'it', 'sings', 'make', 'a', 'hole', 'in']"
tl_p106v_preTEI,good amount,"['can', 'A', 'Being', 'thus', 'p', 'fine', 'put', 'it', 'in', 'a']","['in', 'a', 'cauldron', 'or', 'skillet', 'over', 'an', 'open', 'flame', '&']"
tl_p107r_preTEI,parts,"['The', 'sand', 'mixture', 'is', 'of', 'two']","['of', 'plaster', 'pulverized', '&', 'reheated', 'as', 'said', '&', 'of', 'one']"
tl_p107r_preTEI,part,"['The', 'sand', 'mixture', 'is', 'of', 'two']","['s', 'of', 'plaster', 'pulverized', '&', 'reheated', 'as', 'said', '&', 'of']"
tl_p107r_preTEI,half,"['first', 'cooking', '&', 'then', 'finely', 'pulverized', 'and', 'of', 'feather', 'alum']","['as', 'much', 'as', 'of', 'the', 'brick', 'namely', 'two', 'full', 'crucibles']"
tl_p108r_preTEI,size of a,"['sal', 'ammoniac', 'water', 'M', 'By', 'putting', 'in', 'a', 'piece', 'the']","['walnut', 'in', 'a', 'large', 'bottle', 'of', 'water', 'and']"
tl_p109v_preTEI,drop,"['Some', 'put', 'a']","['of', 'aquafortis', 'in', 'the', 'mouth', 'which', 'stuns', 'them', 'well', 'such']"
tl_p110v_preTEI,fourth part ,"['more', 'tin', 'much', 'more', 'than', 'lead', 'namely', 'less', 'than', 'the']","['lead', 'for', 'three', 'part', 's', 'tin', 'And', 'still', 'one', 'puts']"
tl_p110v_preTEI,lb,"['molding', 'with', 'fine', 'and', 'new', 'lead', 'I', 'put', 'into', 'one']","['two', 'ounces', 'of', 'fine', 'tin', 'And', 'when', 'molding', 'with', 'fine']"
tl_p110v_preTEI,ounces,"['fine', 'and', 'new', 'lead', 'I', 'put', 'into', 'one', 'lb', 'two']","['of', 'fine', 'tin', 'And', 'when', 'molding', 'with', 'fine', 'tin', 'I']"
tl_p110v_preTEI,℥,"['And', 'when', 'molding', 'with', 'fine', 'tin', 'I', 'put', 'in', 'two']","['of', 'fine', 'lead', 'for', 'one', 'lb', 'I', 'made', 'plants', '&']"
tl_p110v_preTEI,lb,"['I', 'put', 'in', 'two', '℥', 'of', 'fine', 'lead', 'for', 'one']","['I', 'made', 'plants', '&', 'snakes', 'just', 'like', 'nature']"
tl_p111r_preTEI,"thicklike cord, smaller ","['sizes', 'according', 'to', 'the', 'molds', 'that', 'you', 'want', 'to', 'make;']","['&', 'thin', 'p', 'like', 'the', 'thick', 'strings', 'of', 'a', 'spinet']"
